excntry,eom,stocks,me_lag1,dolvol_lag1,mkt_vw_lcl,mkt_ew_lcl,mkt_vw,mkt_ew,mkt_vw_exc,mkt_ew_exc
PRT,1989-02-28,47,3194.5901285,,0.0472531963,0.059627707,0.0581894383,0.0671303271,0.0520794383,0.0610203271
PRT,1989-03-31,44,3305.1179184,,0.0336796336,0.0469961857,0.0020627334,0.0170019565,-0.004150267,0.0107889565
PRT,1989-04-30,45,3380.5846782,,0.0162973448,0.0122156054,0.0178580467,0.0129086227,0.0110480467,0.0060986227
PRT,1989-05-31,49,3793.949646,,0.0023691673,0.010180308,-0.053676798,-0.044150901,-0.061682798,-0.052156901
PRT,1989-06-30,44,3278.51604,,-0.02544749,-0.023337154,-0.016592787,-0.01619677,-0.023739787,-0.02334377
PRT,1989-07-31,42,3169.7010165,,0.0065427785,0.0275948538,0.0489756484,0.0688314309,0.0419356484,0.0617914309
PRT,1989-08-31,43,3609.5701617,,0.153728931,0.188813423,0.1099065697,0.1473161979,0.1032225697,0.1406321979
PRT,1989-09-30,43,4088.372592,,0.2320261264,0.1508237736,0.2650250334,0.1788997419,0.2586380334,0.1725127419
PRT,1989-10-31,44,5265.787271,,-0.027893071,-0.048481443,-0.020808134,-0.040778817,-0.027628134,-0.047598817
PRT,1989-11-30,47,5316.4094938,,0.0400796153,0.0281746514,0.055214824,0.0431483547,0.048874824,0.0368083547
PRT,1989-12-31,49,5928.560163,,-0.071055489,-0.046408407,-0.035408602,-0.011603727,-0.041349602,-0.017544727
PRT,1990-01-31,49,5719.3997897,,-0.060852326,-0.058271729,-0.051350576,-0.047343425,-0.057202576,-0.053195425
PRT,1990-02-28,50,6676.4030186,,-0.007471452,-0.013748965,-0.005778798,-0.011895536,-0.011596798,-0.017713536
PRT,1990-03-31,50,6642.8232668,,-0.017637129,-0.012154331,-0.032215614,-0.025953967,-0.038595614,-0.032333967
PRT,1990-04-30,50,6513.0433389,,0.033309541,0.0174949647,0.0447295062,0.0274807129,0.0379005062,0.0206517129
PRT,1990-05-31,50,6787.5598978,,0.0080931348,0.0340291778,0.0049004448,0.0348811262,-0.001503555,0.0284771262
PRT,1990-06-30,51,6978.1723812,,-0.012154085,-0.010930018,4.75167e-05,-0.001366383,-0.005850483,-0.007264383
PRT,1990-07-31,52,7214.3172927,,-0.055086762,-0.030843042,-0.014634781,0.009160182,-0.021338781,0.002456182
PRT,1990-08-31,53,7155.2576288,,-0.090855344,-0.084356944,-0.073796769,-0.065498596,-0.079950769,-0.071652596
PRT,1990-09-30,51,6648.0063114,,-0.107721744,-0.103126238,-0.110932687,-0.106845982,-0.116916687,-0.112829982
PRT,1990-10-31,49,5803.0705901,,-0.019013403,-0.024146065,0.0185916588,0.0135522884,0.0120326588,0.0069932884
PRT,1990-11-30,49,5868.6243059,,-0.066291312,-0.052897811,-0.052731455,-0.037373325,-0.058382455,-0.043024325
PRT,1990-12-31,48,5760.7172391,,0.008656694,0.0051377077,-0.005575893,-0.016176567,-0.011564893,-0.022165567
PRT,1991-01-31,48,6013.1586318,,-0.000705069,-0.018005263,0.0186896122,0.0039827994,0.0140526122,-0.000654201
PRT,1991-02-28,49,6127.1605347,,0.1320214801,0.1820816674,0.1142215953,0.1705314316,0.1094545953,0.1657644316
PRT,1991-03-31,51,7247.9353211,,0.0006665882,-0.013163727,-0.096910136,-0.106502107,-0.101301136,-0.110893107
PRT,1991-04-30,52,6185.8066432,,-0.010978381,-0.018542193,-0.016663982,-0.032313723,-0.021998982,-0.037648723
PRT,1991-05-31,50,6020.7935599,,-0.034407881,-0.034594323,-0.043989856,-0.041699721,-0.048450856,-0.046160721
PRT,1991-06-30,48,5996.909668,,-0.004241897,-0.001744464,-0.046384188,-0.045784276,-0.050555188,-0.049955276
PRT,1991-07-31,49,5720.7297965,,0.0365196271,-0.003899629,0.0749741535,0.0362234951,0.0701341535,0.0313834951
PRT,1991-08-31,44,5811.6822549,,-0.015592782,-0.005852829,-0.010129781,-0.000806973,-0.014739781,-0.005416973
PRT,1991-09-30,43,5753.6943161,,-0.01268746,-0.01926475,0.0203547124,0.0137693941,0.0157967124,0.0092113941
PRT,1991-10-31,45,6338.2788679,,-0.02946833,-0.057313754,-0.030696751,-0.059680523,-0.034942751,-0.063926523
PRT,1991-11-30,45,6073.664586,,-0.050090534,-0.040047802,-0.049184428,-0.032123224,-0.053099428,-0.036038224
PRT,1991-12-31,45,5600.6388912,,0.0099368587,0.0170588393,0.07112599,0.0784380954,0.06733399,0.0746460954
PRT,1992-01-31,46,6005.8221592,,-0.023659304,-0.018055369,-0.040073348,-0.039378134,-0.043132348,-0.042437134
PRT,1992-02-29,49,6257.9661905,,-0.012885778,-0.01839458,-0.032306006,-0.037568557,-0.035134006,-0.040396557
PRT,1992-03-31,49,6062.8835216,,0.0400987461,0.0863120726,0.0339717021,0.080756056,0.0305957021,0.077380056
PRT,1992-04-30,51,6287.753547,,0.0419092948,0.0358391033,0.060265507,0.05248423,0.056962507,0.04918123
PRT,1992-05-31,52,6545.2772736,,-0.030250001,0.0143517368,0.0135387441,0.0597358185,0.0107807441,0.0569778185
PRT,1992-06-30,49,6519.2995053,,-0.026563828,-0.026820428,0.0199301904,0.0153044547,0.0167291904,0.0121034547
PRT,1992-07-31,47,6177.7264264,,-0.012768968,-0.053848236,-0.001095453,-0.038814325,-0.003987453,-0.041706325
PRT,1992-08-31,46,6234.2441512,,0.0105157012,0.0278948527,0.036624628,0.0496427745,0.034019628,0.0470377745
PRT,1992-09-30,47,7165.7712352,,-0.0595131,-0.049215845,-0.086324228,-0.07740087,-0.088897228,-0.07997387
PRT,1992-10-31,46,5875.4614126,,-0.073516238,-0.100546793,-0.143474243,-0.161310637,-0.145760243,-0.163596637
PRT,1992-11-30,45,4991.5225275,,-0.005404334,-0.005693852,-0.05062701,-0.051553956,-0.05297301,-0.053899956
PRT,1992-12-31,43,4854.4220651,,-0.00403749,-0.002834827,-0.023085963,-0.018129811,-0.025355963,-0.020399811
PRT,1993-01-31,41,4892.9051257,,0.020643901,-0.009133844,0.0258158291,-0.004276333,0.0234808291,-0.006611333
PRT,1993-02-28,42,5042.3586237,,0.0820147429,0.0190707554,0.0464591602,-0.0167003,0.0442501602,-0.0189093
PRT,1993-03-31,44,5271.1071773,,-0.004838762,0.00920537,0.0041592376,0.0114419734,0.0016212376,0.0089039734
PRT,1993-04-30,44,5404.5166794,,-0.00493265,-0.016354855,0.0086629657,0.0018221198,0.0062909657,-0.00054988
PRT,1993-05-31,41,5156.0172855,,0.1308172166,0.1422389448,0.0870686856,0.0991025255,0.0849006856,0.0969345255
PRT,1993-06-30,37,4926.3465921,,0.0035760984,0.0375727476,-0.051614075,-0.014073872,-0.054370075,-0.016829872
PRT,1993-07-31,42,5286.9452547,,0.0912133,0.1234802139,-0.006874245,0.0237508614,-0.009276245,0.0213488614
PRT,1993-08-31,45,5892.263645,,0.1813281032,0.2652299491,0.2284517116,0.3078041615,0.2259217116,0.3052741615
PRT,1993-09-30,44,7436.557376,,-0.085458547,-0.066725235,-0.068601068,-0.047498832,-0.070957068,-0.049854832
PRT,1993-10-31,43,6911.1071367,,0.0781914954,0.0627089828,0.0478223807,0.030638192,0.0456123807,0.028428192
PRT,1993-11-30,45,7252.9536202,,-0.021830932,-0.058539594,-0.03714096,-0.073860391,-0.03961796,-0.076337391
PRT,1993-12-31,42,6827.0135638,,0.0047732655,0.0037255439,8.43385e-05,-0.000353885,-0.002178662,-0.002616885
PRT,1994-01-31,42,6998.6634296,,0.1282257935,0.1785813639,0.1373310384,0.1861425145,0.1348280384,0.1836395145
PRT,1994-02-28,42,8204.549817,,0.0135785018,0.0069767438,0.0221087288,0.0144047868,0.0199887288,0.0122847868
PRT,1994-03-31,41,8358.661019,,0.0259079855,0.0330998431,0.0368693627,0.0415750385,0.0344003627,0.0391060385
PRT,1994-04-30,41,8663.5070106,,-0.019727258,-0.00597347,-0.015015769,-0.000383911,-0.017726769,-0.003094911
PRT,1994-05-31,43,8402.5666341,,-0.090032485,-0.030960909,-0.087235972,-0.026015593,-0.090710288,-0.038973638
PRT,1994-06-30,44,7641.4674246,,-0.086798129,-0.051450029,-0.05143048,-0.016853968,-0.05454848,-0.019971968
PRT,1994-07-31,41,7132.3928486,,0.0599479307,0.0253248366,0.0777170449,0.0439936578,0.0749660449,0.0412426578
PRT,1994-08-31,39,7633.4133395,,0.0686802183,0.0370939469,0.0766432249,0.0438265956,0.0729562249,0.0401395956
PRT,1994-09-30,46,10455.973851,,-0.027618572,-0.014998559,-0.014187681,-0.00054441,-0.017846681,-0.00420341
PRT,1994-10-31,47,10384.429318,,0.0166109249,-0.020053158,0.0432445694,0.0057777998,0.0394045694,0.0019377998
PRT,1994-11-30,50,10919.239517,,0.0213166707,0.0287393534,-0.017316296,-0.010476691,-0.021007296,-0.014167691
PRT,1994-12-31,53,11068.106178,,-0.022526339,-0.005050765,-0.017231944,-0.002325968,-0.021661944,-0.006755968
PRT,1995-01-31,51,10940.190863,,-0.054661997,-0.057066948,-0.038759142,-0.040017169,-0.042915142,-0.044173169
PRT,1995-02-28,51,10653.565202,,0.0265493649,0.0099873302,0.0609950881,0.0406173797,0.0570120881,0.0366343797
PRT,1995-03-31,51,11295.950116,,0.0132085873,-0.006683002,0.0554625072,0.0354990446,0.0513285072,0.0313650446
PRT,1995-04-30,52,11923.209406,,0.0088927091,0.0367720371,0.0036230462,0.0370111295,-0.000834728,0.0302081872
PRT,1995-05-31,52,11853.855324,,0.0126751736,0.0633511529,-0.00197348,0.0462524916,-0.00732848,0.0408974916
PRT,1995-06-30,52,11783.269897,,-0.026757908,-0.012482056,-0.015064933,-0.001362109,-0.019778933,-0.006076109
PRT,1995-07-31,51,15209.769854,,0.0021505364,-0.01730541,0.017214368,-0.00361666,0.012692368,-0.00813866
PRT,1995-08-31,50,14943.46584,,-0.0316926,-0.039631131,-0.083871324,-0.087831087,-0.088508324,-0.092468087
PRT,1995-09-30,45,13637.7926,,0.0131703349,0.01093531,0.0335046667,0.0295506601,0.0291956667,0.0252416601
PRT,1995-10-31,45,14096.783372,,0.0069874305,-0.021268978,0.0148077632,-0.012990728,0.0100937632,-0.017704728
PRT,1995-11-30,51,14428.960115,,-0.03219963,-0.025683743,-0.050607909,-0.038958694,-0.054715909,-0.043066694
PRT,1995-12-31,51,13795.724646,,0.0117923334,0.0073903739,0.0238005863,0.0119353112,0.0189185863,0.0070533112
PRT,1996-01-31,58,14123.01297,,0.0872613839,0.039133596,0.0521226461,0.0072833228,0.0478446461,0.0030053228
PRT,1996-02-29,64,15674.568842,,-0.006085114,-0.012579759,0.0063824436,0.0006016377,0.0024744436,-0.003306362
PRT,1996-03-31,64,15764.360799,,0.0211662598,0.0055881695,0.0205095473,0.0029104684,0.0165665473,-0.001032532
PRT,1996-04-30,64,15978.69776,,0.0246748071,0.0441722526,-0.003771784,0.0180866165,-0.008350784,0.0135076165
PRT,1996-05-31,62,15566.26065,,0.0358103484,0.0470947104,0.0312175694,0.0392541393,0.0272355694,0.0352721393
PRT,1996-06-30,63,16292.766655,,0.0357410964,0.0368015185,0.0422815102,0.04410797,0.0382815102,0.04010797
PRT,1996-07-31,63,17813.863673,,-0.01974948,-0.002235378,0.0115726064,0.0276000094,0.0070756064,0.0231030094
PRT,1996-08-31,62,18358.570967,488961634.1,0.0212659184,0.028206672,0.0230192967,0.0311646828,0.0188972967,0.0270426828
PRT,1996-09-30,61,18432.919362,336123282.39,0.0077866367,0.0300955123,-0.015221153,0.0071102698,-0.019596153,0.0027352698
PRT,1996-10-31,64,18214.481876,465275075.27,0.0061928575,0.0310037467,0.0201602015,0.044399376,0.0159142015,0.040153376
PRT,1996-11-30,66,19724.741176,637273351.1,0.0330489225,0.0555982047,0.0196908213,0.0436003499,0.0157498213,0.0396593499
PRT,1996-12-31,68,20450.071322,674036736.29,0.0327503548,0.030647101,0.0306551072,0.0263813945,0.0262511072,0.0219773945
PRT,1997-01-31,69,22564.11966,1972139584.6,0.13008668,0.0900416133,0.0694354649,0.0327343295,0.0654407658,0.0295452171
PRT,1997-02-28,68,23880.002193,1234385957.3,0.0471312026,0.0333218551,0.0127262596,-0.000876262,0.0089382596,-0.004664262
PRT,1997-03-31,66,24064.745495,849371316.34,0.0037044023,0.0189215285,0.0077821013,0.0202846958,0.003401692,0.0033423499
PRT,1997-04-30,67,24463.663989,758652527.53,0.0397730094,-0.001265922,0.0118165041,-0.025269754,0.0075035041,-0.029582754
PRT,1997-05-31,66,24473.208548,1048653446,0.0459826322,0.0266119576,0.0531308415,0.0337385684,0.0488678415,0.0294755684
PRT,1997-06-30,67,26076.369817,1043035050,0.0969755127,0.0554169499,0.0768706243,0.0356647903,0.0731266243,0.0319207903
PRT,1997-07-31,70,39423.200434,2218875674.1,0.0720560297,0.118530444,0.0153431529,0.0594058842,0.0110491529,0.0551118842
PRT,1997-08-31,68,40050.40278,2631894559.1,-0.071595524,-0.028729816,-0.057142986,-0.015246576,-0.061200986,-0.019304576
PRT,1997-09-30,66,37686.539592,1442721258.5,0.1009124039,0.0387812706,0.1184324906,0.0559556668,0.1138564906,0.0513796668
PRT,1997-10-31,65,43124.171955,1484787304.1,-0.038292632,-0.036412084,-0.015782228,-0.015255488,-0.019693228,-0.019166488
PRT,1997-11-30,66,42629.540841,2223806039.9,0.0380271443,0.0037865065,0.0124935348,-0.018180437,0.0087205348,-0.021953437
PRT,1997-12-31,63,43077.83645,1997939532.7,0.0528455686,0.0149622844,0.0322338838,-0.005676908,0.0276048838,-0.010305908
PRT,1998-01-31,66,46400.977126,1974729157.8,0.137273093,0.092906895,0.1174780644,0.0747538154,0.1132740644,0.0705498154
